ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean
PF3D7_0720800,0.5472579768734812,0.514338466794123,0.6398604613637031,0.5994610890973694,0.47140977130548034,0.6481865046449725,0.556267447140169
PF3D7_1431600,0.23678957397623024,0.6031541065428527,0.5688636043549091,0.4761294771378519,0.5832947167846922,0.6844944560337772,0.5578604762050765
PF3D7_0113600,0.5385078752746774,0.6150189916978601,0.6629376362903994,0.3645156301079389,0.5983330328853796,0.5560500138682616,0.5602013227453945
PF3D7_1437300,0.2624493774699867,0.5347243175872822,0.5716247615242749,0.6224893106717383,0.5169685516705054,0.6874176666004205,0.5614517353634503
PF3D7_1133400,0.7121747431227711,0.6091556980509383,0.8356192107325734,0.3196378672864203,0.48209291485213873,0.5099718037741293,0.5616264227305177
PF3D7_1017100,0.4040196868134586,0.5762765795493139,0.6071433900979331,0.4494743819452529,0.6186526137085595,0.6404697789745257,0.5628867413252648
PF3D7_1001600,0.2998832933299345,0.46515661337950404,0.5313018282203545,0.4840683016517838,0.77496472797843,0.6568218457152016,0.563872867807518
PF3D7_0503100,0.4795728454416275,0.7510988766345337,0.6374843474676579,0.41959111490905554,0.44768210122966995,0.6801616623069753,0.5639641100602293
PF3D7_1247500,0.4600980605033537,0.5111306011452242,0.43827568399349226,0.6542490560046954,0.6542201678340471,0.5952736124155629,0.5644688772443648
PF3D7_1121200,0.36643269666871603,0.395146281638732,0.7152743355002439,0.41573220950007417,0.7405724087395092,0.6468523424296899,0.5666813088446399
PF3D7_1027700.1,0.31748593058089036,0.4579248066131308,0.7075949948400089,0.5263170267001637,0.5758140113553937,0.7165152500227125,0.5669127098771742
PF3D7_0100300,0.4746466700027899,0.49289162459408836,0.7811503208243429,0.31139301005928965,0.6841055322827878,0.48779413995272314,0.5673851219401271
PF3D7_1446600,0.39589571909336907,0.40273303736160365,0.7545092678305293,0.5459651782140404,0.5804950203717366,0.5659186506479367,0.5709256259444775
PF3D7_1330600,0.34220562711051505,0.439614865184128,0.7379262815896386,0.5386446065108256,0.570542410361328,0.7172568214674364,0.5716820409114801
PF3D7_0800200,0.5882152280878971,0.5524733340473867,0.7035321792101344,0.5245795209919496,0.5076560593687415,0.40723994438288114,0.572060273404553
PF3D7_1147700,0.2332111219610429,0.42012024423061367,0.6774776602202832,0.37161969358968383,0.823592306796914,0.7141959114773622,0.5732024762093737
PF3D7_0416100,0.3866734263590509,0.7381531287006832,0.5863155378845768,0.5365235196463796,0.43845623564543523,0.7298229614157358,0.5748621054692686
PF3D7_1332600,0.2374508566591901,0.6960121940706337,0.5150940705082904,0.558165877298924,0.535923918858771,0.8350608432630345,0.5762990151841547
PF3D7_1452500,0.27975388481343805,0.7404979266905032,0.3979515388605043,0.6634422073407954,0.5056940581708969,0.9215212500869489,0.5768964327656749
PF3D7_1457500,0.428967877254041,0.6011046181420777,0.6665517918829175,0.36488558597583615,0.6760582337365737,0.5485316093373943,0.5771500574343513
PF3D7_0523100,0.5206386885063685,0.5677241744147953,0.6821901802615606,0.4263144598131326,0.635773087157188,0.7738626901434658,0.5780004754116691
PF3D7_0311800,0.3261293075829914,0.6768894651609642,0.6229857687226336,0.5037161648293063,0.5100707052361457,0.6915733040891777,0.5784155259872624
PF3D7_1426300,0.36250938138353517,0.7929067311246148,0.4823642052548561,0.6094831398773788,0.4298090724387369,0.6145479165827247,0.5786407871738967
PF3D7_0905400,0.34946345627649217,0.33450950199654206,0.577050307468619,0.5474644379127361,0.8572284696864655,0.5933929953096315,0.5790631792660906
PF3D7_1305100,0.24526112720701856,0.39469268324402856,0.7372192154546487,0.2955398259556724,0.8898528928938764,0.909583723650364,0.5793261543870566
PF3D7_1124600,0.3883394183449746,0.45824975044087607,0.7569191785615311,0.5418221989646256,0.5603765827172908,0.9538449977123876,0.579341927671081
PF3D7_0721400,0.339495988533283,0.49909240793457216,0.6847646936339665,0.44312843701480603,0.6917016982573755,0.5439013410010564,0.57967180921018
PF3D7_1353200,0.6383339267706752,0.507100158558359,0.6393436607616587,0.6476516689253091,0.5255165235461509,0.451862376997429,0.5799030029478695
PF3D7_1252100,0.6672870036245419,0.6068378830448762,0.8479395835114769,0.4441751705312469,0.42747376876981524,0.5945087212700755,0.5816066014643538
PF3D7_0720900,0.32154985103328904,0.4631837670789033,0.7511899300976664,0.37112749410467144,0.7414810125431925,0.7810023944594277,0.5817455509561085
PF3D7_0419400,0.5957340229945047,0.709352365958564,0.6649357231765104,0.7444748416695992,0.20890425260453166,0.7109431334253962,0.5819167958523013
PF3D7_0815500,0.13567889193843874,0.735362044605994,0.4907770363368727,0.6590112836960361,0.44654953274803494,0.7599263466277281,0.5829249743467345
PF3D7_0613000.2,0.5272125143266002,0.6375957272293734,0.4904494183707966,0.294771733188112,0.9191195091060186,0.9326561165233854,0.5854840969735751
PF3D7_1253300,0.4057905447062597,0.4866532962101165,0.6508473155489771,0.5368713501165182,0.6710052809451746,0.40316660046579234,0.5863443107051967
PF3D7_1416500,0.7560355567286218,0.4458942847241212,0.5564093211118225,0.5210785543041092,0.8222947680448187,0.6259456669263731,0.5864192320462178
PF3D7_0113700,0.5552236620432628,0.5027172414748303,0.6293736620237274,0.652349568803083,0.5672312176263429,0.44102380157073023,0.5879179224819958
PF3D7_1004900,0.4926642920503835,0.41834130123324664,0.7928814290521734,0.504455420568236,0.6365540152380382,0.5499824053566778,0.5880580415229235
PF3D7_1005900,0.2235342009034016,0.7184521967915335,0.49359000131649844,0.6647204682570017,0.47889846562004124,0.7129056006847807,0.5889152829962687
PF3D7_0319000,0.36765254302848577,0.7086953589302406,0.6531811485352106,0.6329121663333311,0.3647691365499463,0.6092559021453529,0.5898894525871822
PF3D7_0702100,0.30077204554994824,0.29769048519910846,1.0677573499490578,0.10359544967313505,0.8907769003342502,0.8522750169243896,0.5899550462888878
PF3D7_0501100.1,0.419602581274408,0.5541428570761858,0.6267934339776612,0.4547063272853163,0.7289229269658233,0.5391038023914949,0.5911413863262467
PF3D7_0731500,0.5894050810834489,0.46460381391081146,0.7285605658272335,0.41957134201359175,0.7519533614701032,0.49690902398560827,0.591172270805435
PF3D7_0501100.2,0.78844956600028,0.37977657141504856,0.4619960558119254,0.8359593994521123,0.6875663279751484,0.25037900172073485,0.5913245886635586
PF3D7_0103000,0.38047397812967115,0.5982265423203942,0.6552306500619558,0.3940296597648747,0.7298095673479755,0.797221789291189,0.5943241048738
PF3D7_1239500,0.39546204401325424,0.7701037007866459,0.5603237430961644,0.5873031082710478,0.46059097338080657,0.7992044891661851,0.5945803813836662
PF3D7_0632500,0.5124107657083834,0.6146705951213316,0.7098979388038396,0.5020144899629285,0.5528681553690912,0.5246803299207767,0.5948627948142977
PF3D7_0111500,0.3885636249712577,0.5062369324930536,0.9050079619955663,0.34153335020745446,0.6290488748405261,0.5381637344537009,0.5954567798841501
PF3D7_0200100,0.6007373104244356,0.7231854878207115,0.6971297370445605,0.41746032103006314,0.544463691789088,0.4387394834824546,0.5955598094211058
PF3D7_1100200,0.6303048251695217,0.6942698402357937,0.8047244423354154,0.42687476253406825,0.45809304115634764,0.44206103981071876,0.5959905215654063
PF3D7_0204800,0.31254916810253053,0.5176577629938278,0.6417596384518763,0.5329337033783759,0.6958034825997312,0.6885668418717799,0.5970386468559528
PF3D7_0619700,0.42598691369495,0.8053439578318519,0.5123758498713705,0.5892948157146486,0.48615013795633905,0.6968469686147464,0.5982911903435525
PF3D7_1471400,0.365254526940722,0.6679947957033525,0.6196063612839958,0.4859655921479284,0.6204577712567071,0.7184508133163421,0.598506130097996
PF3D7_0932400,0.5563246306363229,0.46896329757700916,0.8221510307136461,0.5958478133158958,0.5105155631495195,0.8656981803731952,0.5993694261890177
PF3D7_0904500,0.5605978797189698,0.6279421891807385,0.7874595034585692,0.2930447553234131,0.6949924293787596,0.7022212757547042,0.6008597193353702
PF3D7_0824500,0.6201822712279221,0.5793194823373917,0.48668991584938587,0.5479274183621855,0.8001359587179867,0.5596913915678522,0.6035181938167374
PF3D7_0424600,0.2543642170047493,0.721133188578862,0.6452333798709188,0.5387956618431253,0.5124675206505735,0.29529886399618904,0.6044074377358699
PF3D7_1440300,0.7122138869988015,0.5781496550070034,0.6311760071630674,0.5006508930422,0.7100806729386806,0.68924638399338,0.6050143070377378
PF3D7_1446700,0.30575551459934347,0.43510722645098426,0.8180721020645595,0.32426709836471995,0.8467489514039831,0.7300120141180634,0.6060488445710617
PF3D7_1322700,0.5022963572634461,0.5888319122329058,0.6238841442919217,0.4090292916514311,0.8131141801236766,0.7416733083172605,0.6087148820749838
PF3D7_0205800,0.5014520809005093,0.6448048166081486,0.7919926828321686,0.5239806924212306,0.4745166066032896,0.5655167644333821,0.6088236996162094
PF3D7_1137500,0.404256179331497,0.4398777317294364,0.8188284258911689,0.5372451787382461,0.6395109423486812,0.9732909498664293,0.6088655696768832
PF3D7_0929100,0.34164369771063363,0.5650033945599031,0.698458583546991,0.39631215720713625,0.7826180739370957,0.6237506894729196,0.6105980523127815
PF3D7_0914800,0.5139746383671487,0.39523948899368444,0.926783549893617,0.4662335143501376,0.6572856962182831,0.8977997094549756,0.6113855623639306
PF3D7_1301600,0.5395003244086818,0.327641061762288,0.8443700329893228,0.47293063612859315,0.8033687284004618,0.7404821999191301,0.6120776148201665
PF3D7_0217100,0.21970516873509796,0.5987490102764405,0.6684668013492726,0.5947060398915966,0.5884978132401547,0.7995133501465432,0.6126049161893661
PF3D7_1140400,0.45543713981378847,0.5059278348747926,0.7311021072261505,0.3433714937313788,0.8771760150545537,0.9305151667274288,0.6143943627217189
PF3D7_1211700,0.34750015375400506,0.3043133466997924,0.7745455983640581,0.4485073195520007,0.9348191842532063,0.7831813980381546,0.6155463622172643
PF3D7_0522600,0.6321064761778256,0.559231302933496,0.6558781401249012,0.5566117658789392,0.6919402631077605,0.4832152678739936,0.6159153680112741
PF3D7_0910900,0.1749710883410055,0.7424534410053871,0.5338366560109912,0.6449678971179559,0.5498596167768531,1.010249554833448,0.6177794027277969
PF3D7_0933700,0.3640496486398413,0.46141730969711636,0.7950984217141036,0.6115481182551844,0.6034259867482227,1.0004860253193932,0.6178724591036567
PF3D7_0529300,0.5313603534682507,0.5473121949773417,0.7364227481937047,0.3451384147421758,0.8447027670787073,0.8305485035806841,0.6183940312479824
PF3D7_1422600,0.31212771803896794,0.7710587740520094,0.6331853482573968,0.5873950736171583,0.490064361700048,0.772380620476771,0.6204258894066531
PF3D7_1121900,0.48351333445432637,0.677439082237167,0.49506510493533457,0.6612388452440614,0.6532003541329671,0.5429779591334853,0.6217358466373825
PF3D7_0417500.1,0.4044310668853994,0.37085057048085096,0.9335858620577191,0.37420395828504727,0.8128476570679823,0.793122363863813,0.6228720119728999
PF3D7_0310000,0.18508462911398735,0.5083089566733371,0.7957613180492031,0.46468400185313546,0.7289856770870048,0.9715459111660393,0.6244349884156701
PF3D7_1243900,0.4396615496608624,0.8602609990618271,0.3945895667534673,0.8752540249756188,0.37062175963908844,0.9155527756590723,0.6251815876075004
PF3D7_1436600,0.5675023509483698,0.5587067468771701,0.6876311827883568,0.5144774397806134,0.742981882981208,0.7709940144122,0.6259493131068371
PF3D7_0311300,0.3292012410817322,0.7752857942843404,0.6610709517652502,0.6008932082016325,0.4830287165978324,0.6138828672695702,0.6300696677122639
PF3D7_1240200,0.8479201625401175,0.8372887787187849,0.7978963918963747,0.37642565022130986,0.5124114065035119,0.3943516836359291,0.6310055568349954
PF3D7_1475300,0.42208780882219676,0.49900548522878607,0.7905769820371873,0.4341847837312678,0.8088766008992655,0.8054089089128188,0.6331609629741266
PF3D7_0421100,0.7852936408969725,0.8626534441713464,0.8222775832305793,0.38664159282489047,0.4680237641054751,0.5302538801248092,0.6348990960830728
PF3D7_0710500,0.5062677757155919,0.5104112340552693,0.7619608824520174,0.4139699172191398,0.8532602481314774,0.5607166405156321,0.634900570464476
PF3D7_1448400,0.3316905960921111,0.6801692545914888,0.7101078693617027,0.40273572520088635,0.7476799494567262,0.9494968479474781,0.635173199652701
PF3D7_0600400,0.6165190080593136,0.7350834758668381,0.813157114648794,0.377651955820022,0.6151041815850006,0.6495700083970943,0.6352491819801637
PF3D7_0816200,0.23980525468692993,0.47346659231548544,0.8468674882004027,0.3960648792876456,0.8273962587451255,0.7461237714557366,0.6359488046371647
PF3D7_1452000,0.5335373153484944,0.7064446097390499,0.6584865216839748,0.5352817005386233,0.6437286205463999,0.5058038751102135,0.635985363127012
PF3D7_0216800,0.4071130368704453,0.8248622176574052,0.5641286091930557,0.6795169485474521,0.47737638373711255,0.7035519692415501,0.6364710397837565
PF3D7_0413100,0.8166458914840439,0.8944710253743571,0.7318955141040077,0.37551548997383033,0.5502889651871634,0.688496382917959,0.6380427486598397
PF3D7_1242500,0.286922644764123,0.6405792755323756,0.7405789533132936,0.5767848054605152,0.594526679699817,0.741799084809619,0.6381174285015003
PF3D7_0212600,0.8311647331833456,0.6224974592806773,0.8894503350691947,0.38600059574314716,0.6615441151416154,0.531143188890031,0.6398731263086587
PF3D7_1441400,0.46167182521903155,0.567231588491212,0.9131293923394119,0.4130843165986558,0.6737979901936787,0.6043315531580347,0.6418108219057396
PF3D7_0828600,0.5143395123000084,0.7691800238935405,0.6175711948665495,0.7172079522346693,0.4646023382436772,0.8908459627782588,0.6421403773096092
PF3D7_0608600,0.38824210517907237,0.7042375955117286,0.714298234687904,0.4214575447384514,0.7293193206732195,0.7792232134294915,0.6423281739028258
PF3D7_1117100,0.18872605303129042,0.6123593955048217,0.7328172456221098,0.5367870712948692,0.6895268585089608,0.755401603055828,0.6428726427326904
PF3D7_1141600,0.3963410863698266,0.40683745797301585,0.9337569252796861,0.32226610356795005,0.9162933237212144,0.9213805312659638,0.6447884526354666
PF3D7_1443900,0.38393921469579934,0.7336900132123539,0.7013086824816606,0.5644010119635801,0.5817552873040386,0.6465794591231392,0.6452887487404083
PF3D7_0920200,0.21868325112845177,0.6519194378889616,0.7842597213682776,0.4998515587577736,0.6611754790676432,0.5517356507088619,0.649301549270664
PF3D7_1141400,0.41832342716081466,0.5187023167921487,0.8345639853170941,0.36993561874292485,0.8769565005004609,1.0245073534924396,0.6500396053381572
PF3D7_0104100,0.5678611419748539,0.7875778973382792,0.6482155055946321,0.8176187919883129,0.349815737434062,0.880682733652743,0.6508069830888215
PF3D7_0302500,0.5144718828868979,0.41783634785453244,0.605830851495785,0.625172231360123,0.9569404653123171,0.6238010692665631,0.6514449740056893
PF3D7_0632600,0.7872966134783843,0.6932912901689277,0.6275698238742607,0.6416988914429184,0.6478797743961869,0.5105110042165913,0.6526099449705735
PF3D7_1106100,0.5576501010842037,0.7052551672401459,0.7807700468659776,0.37863225440022436,0.7482616244340582,0.6726016706690301,0.6532297732351016
PF3D7_0802800,0.49850612227155067,0.7201444021523359,0.6726990467786174,0.5895737072595282,0.6314930458510545,0.9130290093855699,0.653477550510384
PF3D7_0611900,0.5089825899232006,0.5437144270633245,0.8224776246736403,0.6342195472846853,0.6159346930015012,0.9840161984556405,0.6540865730057879
PF3D7_1209900,0.5057939269385914,0.8089554380150095,0.6702017625847365,0.5462310306289108,0.5920765394608183,0.9231665150685029,0.6543661926723687
PF3D7_1036400,0.7964559200850321,0.7379724608805767,0.6884038060902781,0.6072420595802229,0.5873357317864869,0.4674627581512346,0.6552385145843911
